seed,horizon,space,block,contrast_formula,contrast_of_l2_norms,quantity_definition,exploratory_only,claim_ceiling
5,4,observable,residual,norm_C_minus_norm_A,-0.009541957627115627,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,observable,residual,norm_B_minus_norm_D,0.031135649604076665,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,observable,residual,norm_D_minus_norm_A,-0.0009719198141024954,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,observable,residual,norm_B_minus_norm_C,0.0397056874170898,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.04067760723119229,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,EMA,norm_C_minus_norm_A,-1.8040418581222184e-07,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,EMA,norm_B_minus_norm_D,-1.0066150935017504e-07,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,EMA,norm_D_minus_norm_A,-1.5311343304347247e-09,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,EMA,norm_B_minus_norm_C,7.821154213161208e-08,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,7.97426764620468e-08,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,m,norm_C_minus_norm_A,2.8087963474295066,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,m,norm_B_minus_norm_D,-7.4251445205441655,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,m,norm_D_minus_norm_A,-35.229731262683,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,m,norm_B_minus_norm_C,-45.463672130656676,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-10.233940867973672,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,theta,norm_C_minus_norm_A,-0.00013847829359292518,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,theta,norm_B_minus_norm_D,-5.371463930714526e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,theta,norm_D_minus_norm_A,-1.1928802450711373e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,theta,norm_B_minus_norm_C,7.283485183506855e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,8.476365428577992e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,v,norm_C_minus_norm_A,-9.961006557030487,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,v,norm_B_minus_norm_D,-45.27314727776684,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,v,norm_D_minus_norm_A,-65.38718982654973,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,v,norm_B_minus_norm_C,-100.69933054728608,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,4,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-35.31214072073635,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,feature,norm_C_minus_norm_A,0.0007178750657033106,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,feature,norm_B_minus_norm_D,0.00013428630166600897,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,feature,norm_D_minus_norm_A,0.0027263635411500786,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,feature,norm_B_minus_norm_C,0.002142774777112777,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.0005835887640373016,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,residual,norm_C_minus_norm_A,0.019244636976785356,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,residual,norm_B_minus_norm_D,-0.00041760416984193416,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,residual,norm_D_minus_norm_A,0.012254372969284999,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,residual,norm_B_minus_norm_C,-0.007407868177342292,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.01966224114662729,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,EMA,norm_C_minus_norm_A,-1.9060985323449131e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,EMA,norm_B_minus_norm_D,-1.380276898999e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,EMA,norm_D_minus_norm_A,-3.207751433365047e-07,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,EMA,norm_B_minus_norm_C,2.0504649000940844e-07,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,5.258216333459131e-07,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,m,norm_C_minus_norm_A,-9.650854239162982,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,m,norm_B_minus_norm_D,-33.47420602350019,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,m,norm_D_minus_norm_A,-43.640963821450214,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,m,norm_B_minus_norm_C,-67.46431560578742,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-23.82335178433715,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,theta,norm_C_minus_norm_A,-0.0002875260711334704,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,theta,norm_B_minus_norm_D,-6.446925954151084e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,theta,norm_D_minus_norm_A,-0.0005204578651500924,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,theta,norm_B_minus_norm_C,-0.00029740105355813284,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.00022305681159195956,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,v,norm_C_minus_norm_A,-147.44413012519362,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,v,norm_B_minus_norm_D,-271.40998773497995,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,v,norm_D_minus_norm_A,-402.1219072639069,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,v,norm_B_minus_norm_C,-526.0877648736932,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,16,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-123.96585760978633,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,feature,norm_C_minus_norm_A,0.010654383234935949,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,feature,norm_B_minus_norm_D,-0.020789794318666566,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,feature,norm_D_minus_norm_A,0.02373579601427167,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,feature,norm_B_minus_norm_C,-0.007708381539330844,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.031444177553602515,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,residual,norm_C_minus_norm_A,-0.027992832852496985,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,residual,norm_B_minus_norm_D,-0.14974184807215352,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,residual,norm_D_minus_norm_A,0.12041741493850266,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,residual,norm_B_minus_norm_C,-0.0013316002811538663,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.12174901521965653,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,EMA,norm_C_minus_norm_A,-9.730428701004712e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,EMA,norm_B_minus_norm_D,-2.7580972528085113e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,EMA,norm_D_minus_norm_A,-1.0592981652735034e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,EMA,norm_B_minus_norm_C,-3.6206502045388333e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,6.972331448196201e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,m,norm_C_minus_norm_A,39.33807709810452,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,m,norm_B_minus_norm_D,11.584105170567796,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,m,norm_D_minus_norm_A,-23.06229065727166,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,m,norm_B_minus_norm_C,-50.816262584808385,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-27.753971927536725,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,theta,norm_C_minus_norm_A,0.0008198715031539905,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,theta,norm_B_minus_norm_D,0.0005639052710648684,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,theta,norm_D_minus_norm_A,6.544258121721214e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,theta,norm_B_minus_norm_C,-0.00019052365087190992,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.00025596623208912206,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,v,norm_C_minus_norm_A,-110.73808763323177,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,v,norm_B_minus_norm_D,-402.7896607779694,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,v,norm_D_minus_norm_A,-1740.9700221707026,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,v,norm_B_minus_norm_C,-2033.0215953154402,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,64,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-292.05157314473763,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,feature,norm_C_minus_norm_A,0.024940014927906873,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,feature,norm_B_minus_norm_D,0.019276456520614715,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,feature,norm_D_minus_norm_A,0.00025703420168099456,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,feature,norm_B_minus_norm_C,-0.005406524205611163,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.005663558407292157,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,residual,norm_C_minus_norm_A,0.05454251084499684,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,residual,norm_B_minus_norm_D,-0.0029689595238614475,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,residual,norm_D_minus_norm_A,0.02222432783883954,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,residual,norm_B_minus_norm_C,-0.035287142530018745,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.057511470368858286,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,EMA,norm_C_minus_norm_A,-1.0892000318563078e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,EMA,norm_B_minus_norm_D,1.9793993487837724e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,EMA,norm_D_minus_norm_A,-2.3033515844872454e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,EMA,norm_B_minus_norm_C,7.652477961528348e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,3.06859938064008e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,m,norm_C_minus_norm_A,-57.66615601936701,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,m,norm_B_minus_norm_D,14.699777252853892,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,m,norm_D_minus_norm_A,-99.20592115107218,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,m,norm_B_minus_norm_C,-26.839987878851275,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,72.3659332722209,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,theta,norm_C_minus_norm_A,-0.0005823519850309822,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,theta,norm_B_minus_norm_D,0.0018922236790785973,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,theta,norm_D_minus_norm_A,-0.003663830696950754,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,theta,norm_B_minus_norm_C,-0.0011892550328411744,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0024745756641095795,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,v,norm_C_minus_norm_A,452.72556043929944,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,v,norm_B_minus_norm_D,-740.321701912675,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,v,norm_D_minus_norm_A,-2860.6951202110504,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,v,norm_B_minus_norm_C,-4053.742382563025,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,128,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-1193.0472623519745,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,feature,norm_C_minus_norm_A,0.01651042110098544,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,feature,norm_B_minus_norm_D,-0.005802314497756811,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,feature,norm_D_minus_norm_A,0.009174759542414535,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,feature,norm_B_minus_norm_C,-0.013137976056327716,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.02231273559874225,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,residual,norm_C_minus_norm_A,-0.0055076215273048845,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,residual,norm_B_minus_norm_D,0.05722051510765702,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,residual,norm_D_minus_norm_A,0.02811359917219247,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,residual,norm_B_minus_norm_C,0.09084173580715438,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0627281366349619,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,EMA,norm_C_minus_norm_A,3.986777846876066e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,EMA,norm_B_minus_norm_D,0.00017532798392494442,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,EMA,norm_D_minus_norm_A,-0.0001499504801358853,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,EMA,norm_B_minus_norm_C,-1.4490274679701542e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.00013546020545618376,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,m,norm_C_minus_norm_A,3.751771650807143,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,m,norm_B_minus_norm_D,8.16179025650058,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,m,norm_D_minus_norm_A,-102.53404433797692,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,m,norm_B_minus_norm_C,-98.12402573228349,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,4.410018605693438,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
